group,variable,personID,value,text,info,entry,assoc_num,dynasty,yearBirth,yearDeath,examStatus
x1,y3,,0,,,,0,,,,
x2,y3,,0,,,,0,,,,
x3,y3,,0,,,,0,,,,
x4,y3,,0,,,,0,,,,
x5,y3,3361,-100,向瑀,向瑀 (3361) - Father,,0,,,,
x6,y3,,0,,,,0,,,,
x7,y3,,0,,,,0,,,,
x8,y3,,0,,,,0,,,,
x9,y3,,0,,,,0,,,,
x1,y2,17291,40,向傳師,向傳師 (17291) - Fourth son,,0,,,,
x2,y2,3976,-20,王審琦,王審琦 (3976) - Fourth wife's father,,0,,,,
x3,y2,3808,-20,宋延昭,宋延昭 (3808) - Third wife's father,,0,,,,
x4,y2,185,-20,張去華,張去華 (185) - Second wife's father,,18,宋,938,1006,科舉: 進士(籠統) (961)
x5,y2,705,100,向敏中,向敏中 (705) - Ego,entry,53,宋,948,1019,科舉: 進士(籠統) (980)
x6,y2,39730,-80,梁氏(向敏中妻),梁氏(向敏中妻) (39730) - Wife,,0,,,,
x7,y2,39731,-80,張氏(向敏中妻),張氏(向敏中妻) (39731) - Wife,,0,,,,
x8,y2,39732,-80,宋氏(向敏中妻),宋氏(向敏中妻) (39732) - Wife,,0,,,,
x9,y2,39733,-80,王氏(向敏中妻),王氏(向敏中妻) (39733) - Wife,,0,,,,
x1,y1,1002,20,李直方,李直方 (1002) - Son-in-law,,1,宋,0,0,
x2,y1,13795,20,王希範,王希範 (13795) - Son-in-law,,0,,,,
x3,y1,3353,40,向傳正,向傳正 (3353) - First son,,0,,,,
x4,y1,704,40,向傳式,向傳式 (704) - Second son,,3,宋,0,0,
x5,y1,,0,,,,0,,,,
x6,y1,3354,40,向傳亮,向傳亮 (3354) - Third son,,0,,,,
x7,y1,3349,40,向紀,向紀 (3349) - Grandson,,0,,,,
x8,y1,3350,40,向絳,向絳 (3350) - Grandson,,0,,,,
x9,y1,3356,40,向紘,向紘 (3356) - Grandson,,0,,,,
